step	time	CMx	CMy	CMz	quat_0	quat_1	quat_2	quat_3	vel_x	vel_y	vel_z	angvel_x	angvel_y	angvel_z	volume	J0	J1	J2	J3	J4	J5
70	2.0325594e-02	6.4999980e-01	4.9999193e-01	5.0000000e-01	9.9999996e-01	0.0000000e+00	0.0000000e+00	2.7730590e-04	-3.1388490e-05	-3.8053664e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.0612089e-02	9.2717684e-05	8.8277052e-09	3.1489490e-07	3.0932885e-07	-1.9262875e-10	-1.3640794e-13	1.3189742e-13
71	2.0913896e-02	6.4999978e-01	4.9999170e-01	5.0000000e-01	9.9999996e-01	0.0000000e+00	0.0000000e+00	2.8651508e-04	-3.3402254e-05	-3.8132165e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.0867322e-02	9.2715465e-05	8.8278771e-09	3.1483889e-07	3.0927352e-07	-1.9798712e-10	-3.6074689e-13	1.1529071e-13
72	2.1510591e-02	6.4999976e-01	4.9999147e-01	5.0000000e-01	9.9999996e-01	0.0000000e+00	0.0000000e+00	2.9593097e-04	-3.5430256e-05	-3.8134782e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.1122403e-02	9.2712344e-05	8.8280451e-09	3.1479024e-07	3.0922521e-07	-2.0365586e-10	4.6331325e-13	1.2376448e-13
73	2.2115679e-02	6.4999974e-01	4.9999124e-01	5.0000000e-01	9.9999995e-01	0.0000000e+00	0.0000000e+00	3.0555614e-04	-3.7541728e-05	-3.8136029e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.1378931e-02	9.2710594e-05	8.8287464e-09	3.1474030e-07	3.0917508e-07	-2.0945945e-10	9.1193626e-13	2.2724258e-13
74	2.2729158e-02	6.4999971e-01	4.9999100e-01	5.0000000e-01	9.9999995e-01	0.0000000e+00	0.0000000e+00	3.1539655e-04	-3.9773091e-05	-3.8140129e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.1647715e-02	9.2710755e-05	8.8292670e-09	3.1469471e-07	3.0912982e-07	-2.1538063e-10	7.1695340e-13	1.8697118e-13
75	2.3351030e-02	6.4999969e-01	4.9999076e-01	5.0000000e-01	9.9999995e-01	0.0000000e+00	0.0000000e+00	3.2546019e-04	-4.1977352e-05	-3.8111852e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.1934677e-02	9.2705505e-05	8.8294162e-09	3.1462087e-07	3.0905643e-07	-2.2214581e-10	1.9768413e-13	1.6949847e-13
76	2.3981294e-02	6.4999966e-01	4.9999052e-01	5.0000000e-01	9.9999994e-01	0.0000000e+00	0.0000000e+00	3.3574700e-04	-4.4384675e-05	-3.8087457e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.2213910e-02	9.2702763e-05	8.8299534e-09	3.1456313e-07	3.0899880e-07	-2.2807489e-10	1.4485741e-12	5.1766755e-14
77	2.4619951e-02	6.4999963e-01	4.9999027e-01	5.0000000e-01	9.9999994e-01	0.0000000e+00	0.0000000e+00	3.4626167e-04	-4.6850684e-05	-3.8063108e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.2500368e-02	9.2702595e-05	8.8304010e-09	3.1453624e-07	3.0897215e-07	-2.3413278e-10	2.1975607e-12	1.7423170e-14
78	2.5267000e-02	6.4999959e-01	4.9999002e-01	5.0000000e-01	9.9999994e-01	0.0000000e+00	0.0000000e+00	3.5701046e-04	-4.9449490e-05	-3.8050641e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.2798652e-02	9.2701972e-05	8.8311188e-09	3.1449255e-07	3.0892875e-07	-2.4068248e-10	1.6371408e-12	8.3946627e-14
79	2.5922441e-02	6.4999956e-01	4.9998977e-01	5.0000000e-01	9.9999993e-01	0.0000000e+00	0.0000000e+00	3.6799926e-04	-5.2178735e-05	-3.8058233e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.3107076e-02	9.2698323e-05	8.8312247e-09	3.1445456e-07	3.0889138e-07	-2.4609351e-10	2.2496970e-12	6.9096217e-14
80	2.6586275e-02	6.4999952e-01	4.9998951e-01	5.0000000e-01	9.9999993e-01	0.0000000e+00	0.0000000e+00	3.7922880e-04	-5.4823787e-05	-3.8014040e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.3410029e-02	9.2696144e-05	8.8317852e-09	3.1440628e-07	3.0884325e-07	-2.5292006e-10	2.1327889e-12	1.2083830e-13
81	2.7258501e-02	6.4999948e-01	4.9998925e-01	5.0000000e-01	9.9999992e-01	0.0000000e+00	0.0000000e+00	3.9070569e-04	-5.7599685e-05	-3.7987064e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.3724906e-02	9.2694868e-05	8.8322715e-09	3.1437918e-07	3.0881670e-07	-2.6038972e-10	1.5237113e-12	1.4548825e-13
82	2.7939119e-02	6.4999944e-01	4.9998899e-01	5.0000000e-01	9.9999992e-01	0.0000000e+00	0.0000000e+00	4.0243430e-04	-6.0509655e-05	-3.7932474e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.4044775e-02	9.2693595e-05	8.8332596e-09	3.1433804e-07	3.0877546e-07	-2.6787186e-10	9.1594203e-13	6.7657533e-14
83	2.8628130e-02	6.4999940e-01	4.9998873e-01	5.0000000e-01	9.9999991e-01	0.0000000e+00	0.0000000e+00	4.1442137e-04	-6.3505600e-05	-3.7809031e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.4376317e-02	9.2692790e-05	8.8338140e-09	3.1428524e-07	3.0872358e-07	-2.7565008e-10	3.3015296e-13	9.9199380e-14
84	2.9325533e-02	6.4999935e-01	4.9998846e-01	5.0000000e-01	9.9999991e-01	0.0000000e+00	0.0000000e+00	4.2666988e-04	-6.6765330e-05	-3.7738326e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.4708393e-02	9.2689970e-05	8.8343555e-09	3.1423752e-07	3.0867620e-07	-2.8186463e-10	7.5470739e-13	1.5451951e-13
85	3.0031328e-02	6.4999930e-01	4.9998819e-01	5.0000000e-01	9.9999990e-01	0.0000000e+00	0.0000000e+00	4.3918096e-04	-6.9968416e-05	-3.7657104e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.5035840e-02	9.2692161e-05	8.8355648e-09	3.1422177e-07	3.0866037e-07	-2.8973128e-10	6.0990875e-13	2.0377144e-13
86	3.0745516e-02	6.4999925e-01	4.9998792e-01	5.0000000e-01	9.9999990e-01	0.0000000e+00	0.0000000e+00	4.5196051e-04	-7.3244922e-05	-3.7526825e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.5372004e-02	9.2692936e-05	8.8365587e-09	3.1419308e-07	3.0863200e-07	-2.9798575e-10	1.0615399e-12	2.0791337e-13
87	3.1468096e-02	6.4999919e-01	4.9998765e-01	5.0000000e-01	9.9999989e-01	0.0000000e+00	0.0000000e+00	4.6501536e-04	-7.6704566e-05	-3.7407704e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.5719159e-02	9.2692869e-05	8.8374977e-09	3.1417176e-07	3.0861090e-07	-3.0542418e-10	-7.2902057e-14	1.9151533e-13
88	3.2199068e-02	6.4999913e-01	4.9998737e-01	5.0000000e-01	9.9999989e-01	0.0000000e+00	0.0000000e+00	4.7834878e-04	-8.0234507e-05	-3.7283691e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.6067235e-02	9.2694279e-05	8.8389337e-09	3.1413959e-07	3.0857857e-07	-3.1291001e-10	-1.3797120e-12	1.7245520e-13
89	3.2938432e-02	6.4999907e-01	4.9998710e-01	5.0000000e-01	9.9999988e-01	0.0000000e+00	0.0000000e+00	4.9196417e-04	-8.3892420e-05	-3.7219801e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.6416614e-02	9.2696937e-05	8.8401051e-09	3.1415615e-07	3.0859519e-07	-3.2117858e-10	-2.4094082e-12	4.2625445e-15
90	3.3686189e-02	6.4999900e-01	4.9998682e-01	5.0000000e-01	9.9999987e-01	0.0000000e+00	0.0000000e+00	5.0586515e-04	-8.7583693e-05	-3.7057876e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.6767819e-02	9.2703894e-05	8.8424563e-09	3.1414630e-07	3.0858484e-07	-3.3028057e-10	-3.4659583e-12	-6.8334538e-15
91	3.4442339e-02	6.4999893e-01	4.9998653e-01	5.0000000e-01	9.9999986e-01	0.0000000e+00	0.0000000e+00	5.2005375e-04	-9.1357498e-05	-3.6998491e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.7116633e-02	9.2701892e-05	8.8430733e-09	3.1412344e-07	3.0856263e-07	-3.3968594e-10	-2.7803388e-12	3.4387401e-15
92	3.5206880e-02	6.4999886e-01	4.9998625e-01	5.0000000e-01	9.9999986e-01	0.0000000e+00	0.0000000e+00	5.3454035e-04	-9.5257408e-05	-3.6801717e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.7484703e-02	9.2699722e-05	8.8439863e-09	3.1408996e-07	3.0852949e-07	-3.4817123e-10	-2.9709001e-12	7.2071203e-14
93	3.5979814e-02	6.4999878e-01	4.9998596e-01	5.0000000e-01	9.9999985e-01	0.0000000e+00	0.0000000e+00	5.4933655e-04	-9.9344530e-05	-3.6687508e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.7874588e-02	9.2697741e-05	8.8444178e-09	3.1406972e-07	3.0851046e-07	-3.5707147e-10	-1.4506728e-12	1.1140926e-13
94	3.6761141e-02	6.4999870e-01	4.9998567e-01	5.0000000e-01	9.9999984e-01	0.0000000e+00	0.0000000e+00	5.6443733e-04	-1.0358037e-04	-3.6527213e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.8243449e-02	9.2699342e-05	8.8453735e-09	3.1405423e-07	3.0849596e-07	-3.6661426e-10	-2.0939949e-12	-1.4888240e-13
95	3.7550859e-02	6.4999861e-01	4.9998538e-01	5.0000000e-01	9.9999983e-01	0.0000000e+00	0.0000000e+00	5.7985326e-04	-1.0784699e-04	-3.6514855e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.8631034e-02	9.2695375e-05	8.8453697e-09	3.1404570e-07	3.0848876e-07	-3.7649725e-10	-1.7933712e-12	-1.7119260e-13
96	3.8348970e-02	6.4999852e-01	4.9998509e-01	5.0000000e-01	9.9999982e-01	0.0000000e+00	0.0000000e+00	5.9558975e-04	-1.1227237e-04	-3.6409881e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.9024005e-02	9.2698599e-05	8.8470166e-09	3.1404522e-07	3.0848871e-07	-3.8637417e-10	-2.3483683e-12	-1.3933993e-13
97	3.9155473e-02	6.4999843e-01	4.9998479e-01	5.0000000e-01	9.9999981e-01	0.0000000e+00	0.0000000e+00	6.1164495e-04	-1.1680282e-04	-3.6291825e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.9404320e-02	9.2700041e-05	8.8479810e-09	3.1405048e-07	3.0849479e-07	-3.9657818e-10	-2.9388030e-12	-1.2237640e-13
98	3.9970369e-02	6.4999833e-01	4.9998449e-01	5.0000000e-01	9.9999980e-01	0.0000000e+00	0.0000000e+00	6.2803237e-04	-1.2143437e-04	-3.6104842e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	3.9809699e-02	9.2697206e-05	8.8484142e-09	3.1402818e-07	3.0847389e-07	-4.0655680e-10	-3.3574700e-12	-2.0889357e-13
99	4.0793657e-02	6.4999822e-01	4.9998420e-01	5.0000000e-01	9.9999979e-01	0.0000000e+00	0.0000000e+00	6.4475849e-04	-1.2616846e-04	-3.5943659e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.0222482e-02	9.2693558e-05	8.8485850e-09	3.1400849e-07	3.0845565e-07	-4.1776194e-10	-3.8837762e-12	-9.8247420e-14
100	4.1625337e-02	6.4999811e-01	4.9998390e-01	5.0000000e-01	9.9999978e-01	0.0000000e+00	0.0000000e+00	6.6181028e-04	-1.3104666e-04	-3.5684858e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.0636611e-02	9.2690827e-05	8.8490817e-09	3.1399069e-07	3.0843909e-07	-4.2789991e-10	-2.7629941e-12	-1.7959105e-13
101	4.2464571e-02	6.4999800e-01	4.9998360e-01	5.0000000e-01	9.9999977e-01	0.0000000e+00	0.0000000e+00	6.7902405e-04	-1.3617381e-04	-3.5545684e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.1022597e-02	9.2685082e-05	8.8488042e-09	3.1398832e-07	3.0843861e-07	-4.3792329e-10	-3.3244067e-12	-1.4182721e-13
102	4.3303804e-02	6.4999788e-01	4.9998330e-01	5.0000000e-01	9.9999976e-01	0.0000000e+00	0.0000000e+00	6.9640454e-04	-1.4138782e-04	-3.5363341e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.1419943e-02	9.2683937e-05	8.8498292e-09	3.1398790e-07	3.0843900e-07	-4.4783380e-10	-3.9097714e-12	-5.8776094e-14
103	4.4143038e-02	6.4999776e-01	4.9998301e-01	5.0000000e-01	9.9999975e-01	0.0000000e+00	0.0000000e+00	7.1396511e-04	-1.4667515e-04	-3.5201774e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.1849069e-02	9.2681485e-05	8.8500977e-09	3.1400349e-07	3.0845620e-07	-4.5882890e-10	-2.5171819e-12	-1.6190677e-13
104	4.4982271e-02	6.4999763e-01	4.9998271e-01	5.0000000e-01	9.9999973e-01	0.0000000e+00	0.0000000e+00	7.3170394e-04	-1.5214340e-04	-3.4911218e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.2273912e-02	9.2683561e-05	8.8514404e-09	3.1398521e-07	3.0843921e-07	-4.6835250e-10	-8.8851467e-13	-6.6233881e-14
105	4.5821504e-02	6.4999750e-01	4.9998242e-01	5.0000000e-01	9.9999972e-01	0.0000000e+00	0.0000000e+00	7.4962042e-04	-1.5767667e-04	-3.4635435e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.2697268e-02	9.2683123e-05	8.8528961e-09	3.1395535e-07	3.0841010e-07	-4.7772400e-10	-7.5915616e-13	1.1374499e-13
106	4.6660738e-02	6.4999736e-01	4.9998213e-01	5.0000000e-01	9.9999971e-01	0.0000000e+00	0.0000000e+00	7.6770950e-04	-1.6330118e-04	-3.4396930e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.3108576e-02	9.2683167e-05	8.8536577e-09	3.1395370e-07	3.0841017e-07	-4.8813065e-10	1.0196851e-13	8.3749264e-14
107	4.7499971e-02	6.4999722e-01	4.9998185e-01	5.0000000e-01	9.9999969e-01	0.0000000e+00	0.0000000e+00	7.8597455e-04	-1.6897428e-04	-3.4191003e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.3527954e-02	9.2682078e-05	8.8546255e-09	3.1394043e-07	3.0839822e-07	-4.9948405e-10	3.5117956e-13	1.0169848e-13
108	4.8339205e-02	6.4999707e-01	4.9998156e-01	5.0000000e-01	9.9999968e-01	0.0000000e+00	0.0000000e+00	8.0441251e-04	-1.7474618e-04	-3.3992945e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.3940036e-02	9.2681447e-05	8.8556574e-09	3.1394477e-07	3.0840367e-07	-5.1032035e-10	4.3814046e-13	1.0301355e-13
109	4.9178438e-02	6.4999692e-01	4.9998128e-01	5.0000000e-01	9.9999966e-01	0.0000000e+00	0.0000000e+00	8.2302770e-04	-1.8068216e-04	-3.3780341e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.4362370e-02	9.2681312e-05	8.8571043e-09	3.1393980e-07	3.0839968e-07	-5.2019294e-10	-6.2597328e-14	1.3314330e-13
110	5.0017671e-02	6.4999676e-01	4.9998100e-01	5.0000000e-01	9.9999965e-01	0.0000000e+00	0.0000000e+00	8.4180957e-04	-1.8655861e-04	-3.3649456e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.4759611e-02	9.2684911e-05	8.8587719e-09	3.1395562e-07	3.0841661e-07	-5.3181257e-10	1.1052464e-12	3.2688759e-14
111	5.0856905e-02	6.4999660e-01	4.9998072e-01	5.0000000e-01	9.9999963e-01	0.0000000e+00	0.0000000e+00	8.6076771e-04	-1.9268575e-04	-3.3376122e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.5179677e-02	9.2683699e-05	8.8600756e-09	3.1393383e-07	3.0839637e-07	-5.4260244e-10	7.2028429e-14	2.3857530e-14
112	5.1696138e-02	6.4999644e-01	4.9998044e-01	5.0000000e-01	9.9999961e-01	0.0000000e+00	0.0000000e+00	8.7990052e-04	-1.9883042e-04	-3.3081333e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.5595933e-02	9.2681045e-05	8.8610394e-09	3.1392088e-07	3.0838504e-07	-5.5363085e-10	-2.7563842e-14	-7.5220416e-14
113	5.2535372e-02	6.4999626e-01	4.9998016e-01	5.0000000e-01	9.9999960e-01	0.0000000e+00	0.0000000e+00	8.9920257e-04	-2.0489026e-04	-3.2833512e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.5999256e-02	9.2682696e-05	8.8625997e-09	3.1393763e-07	3.0840303e-07	-5.6470466e-10	6.4362127e-13	-9.2035951e-14
114	5.3374605e-02	6.4999609e-01	4.9997989e-01	5.0000000e-01	9.9999958e-01	0.0000000e+00	0.0000000e+00	9.1867185e-04	-2.1107570e-04	-3.2585644e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.6397788e-02	9.2681893e-05	8.8638818e-09	3.1394330e-07	3.0840999e-07	-5.7723581e-10	1.2670377e-12	-1.1125733e-13
115	5.4213838e-02	6.4999590e-01	4.9997962e-01	5.0000000e-01	9.9999956e-01	0.0000000e+00	0.0000000e+00	9.3831496e-04	-2.1737049e-04	-3.2244872e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.6812055e-02	9.2682272e-05	8.8650708e-09	3.1396370e-07	3.0843203e-07	-5.9027863e-10	7.6832517e-13	-1.4956031e-13
116	5.5053072e-02	6.4999572e-01	4.9997935e-01	5.0000000e-01	9.9999954e-01	0.0000000e+00	0.0000000e+00	9.5813172e-04	-2.2365287e-04	-3.1981982e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.7225881e-02	9.2682429e-05	8.8664263e-09	3.1396695e-07	3.0843707e-07	-6.0305381e-10	7.4986728e-13	-7.4901712e-14
117	5.5892305e-02	6.4999552e-01	4.9997908e-01	5.0000000e-01	9.9999952e-01	0.0000000e+00	0.0000000e+00	9.7812763e-04	-2.3018682e-04	-3.1652530e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.7652833e-02	9.2689528e-05	8.8691629e-09	3.1398510e-07	3.0845617e-07	-6.1513523e-10	4.0573745e-13	1.3096510e-13
118	5.6731539e-02	6.4999532e-01	4.9997882e-01	5.0000000e-01	9.9999950e-01	0.0000000e+00	0.0000000e+00	9.9829359e-04	-2.3658975e-04	-3.1264248e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.8058054e-02	9.2691497e-05	8.8710521e-09	3.1398107e-07	3.0845349e-07	-6.2914871e-10	-5.5391849e-13	4.1660063e-13
119	5.7570772e-02	6.4999512e-01	4.9997856e-01	5.0000000e-01	9.9999948e-01	0.0000000e+00	0.0000000e+00	1.0186405e-03	-2.4302575e-04	-3.1026628e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.8489405e-02	9.2694285e-05	8.8727238e-09	3.1400731e-07	3.0848170e-07	-6.4364717e-10	-3.0250543e-13	2.0463813e-13
120	5.8410005e-02	6.4999491e-01	4.9997830e-01	5.0000000e-01	9.9999946e-01	0.0000000e+00	0.0000000e+00	1.0391545e-03	-2.4972375e-04	-3.0789417e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.8887324e-02	9.2695547e-05	8.8735983e-09	3.1403134e-07	3.0850858e-07	-6.5592023e-10	4.4740080e-13	-5.8302461e-14
121	5.9249239e-02	6.4999470e-01	4.9997805e-01	5.0000000e-01	9.9999944e-01	0.0000000e+00	0.0000000e+00	1.0598424e-03	-2.5653355e-04	-3.0478034e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.9301958e-02	9.2685417e-05	8.8735637e-09	3.1399837e-07	3.0847835e-07	-6.6766695e-10	1.2431849e-12	-1.7219595e-13
122	6.0088472e-02	6.4999447e-01	4.9997779e-01	5.0000000e-01	9.9999942e-01	0.0000000e+00	0.0000000e+00	1.0806824e-03	-2.6323725e-04	-3.0212253e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	4.9664430e-02	9.2686459e-05	8.8748581e-09	3.1402792e-07	3.0850995e-07	-6.8149749e-10	1.1301869e-12	2.4226750e-15
123	6.0927706e-02	6.4999425e-01	4.9997754e-01	5.0000000e-01	9.9999939e-01	0.0000000e+00	0.0000000e+00	1.1016947e-03	-2.7012630e-04	-2.9846512e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.0074952e-02	9.2684321e-05	8.8763831e-09	3.1400938e-07	3.0849333e-07	-6.9462386e-10	-7.4917655e-13	1.6238978e-13
124	6.1766939e-02	6.4999402e-01	4.9997730e-01	5.0000000e-01	9.9999937e-01	0.0000000e+00	0.0000000e+00	1.1228716e-03	-2.7709884e-04	-2.9527228e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.0467413e-02	9.2685398e-05	8.8775733e-09	3.1401184e-07	3.0849852e-07	-7.0576248e-10	-4.8612114e-13	1.9463643e-13
125	6.2606172e-02	6.4999378e-01	4.9997705e-01	5.0000000e-01	9.9999935e-01	0.0000000e+00	0.0000000e+00	1.1442128e-03	-2.8415720e-04	-2.9160609e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.0858883e-02	9.2687512e-05	8.8793812e-09	3.1403015e-07	3.0851901e-07	-7.1864291e-10	-1.1821825e-12	2.1811550e-13
126	6.3445406e-02	6.4999353e-01	4.9997681e-01	5.0000000e-01	9.9999932e-01	0.0000000e+00	0.0000000e+00	1.1657234e-03	-2.9112166e-04	-2.8868816e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.1262488e-02	9.2685846e-05	8.8808269e-09	3.1403375e-07	3.0852458e-07	-7.3161876e-10	-8.3437016e-13	2.1727258e-13
127	6.4284639e-02	6.4999328e-01	4.9997657e-01	5.0000000e-01	9.9999930e-01	0.0000000e+00	0.0000000e+00	1.1874104e-03	-2.9807541e-04	-2.8457093e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.1682767e-02	9.2687360e-05	8.8834247e-09	3.1402717e-07	3.0851914e-07	-7.4647856e-10	-2.8147976e-13	-2.2703079e-14
128	6.5123873e-02	6.4999303e-01	4.9997633e-01	5.0000000e-01	9.9999927e-01	0.0000000e+00	0.0000000e+00	1.2092629e-03	-3.0507662e-04	-2.8121687e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.2077531e-02	9.2694448e-05	8.8860476e-09	3.1407293e-07	3.0856660e-07	-7.6040067e-10	3.3782024e-13	7.5940830e-14
129	6.5963106e-02	6.4999276e-01	4.9997610e-01	5.0000000e-01	9.9999924e-01	0.0000000e+00	0.0000000e+00	1.2312723e-03	-3.1220555e-04	-2.7812639e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.2451206e-02	9.2692029e-05	8.8879461e-09	3.1407695e-07	3.0857226e-07	-7.7385875e-10	-7.0202915e-13	2.4520966e-14
130	6.6802339e-02	6.4999250e-01	4.9997587e-01	5.0000000e-01	9.9999921e-01	0.0000000e+00	0.0000000e+00	1.2534469e-03	-3.1932560e-04	-2.7342598e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.2844766e-02	9.2693973e-05	8.8906065e-09	3.1406086e-07	3.0855756e-07	-7.8761724e-10	-2.3068839e-12	1.7946296e-13
131	6.7641573e-02	6.4999222e-01	4.9997564e-01	5.0000000e-01	9.9999919e-01	0.0000000e+00	0.0000000e+00	1.2757773e-03	-3.2656962e-04	-2.7003960e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.3216260e-02	9.2692270e-05	8.8919175e-09	3.1406734e-07	3.0856660e-07	-8.0154836e-10	-6.9107668e-13	1.8676623e-13
132	6.8480806e-02	6.4999194e-01	4.9997542e-01	5.0000000e-01	9.9999916e-01	0.0000000e+00	0.0000000e+00	1.2982655e-03	-3.3389736e-04	-2.6663359e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.3592408e-02	9.2691604e-05	8.8941101e-09	3.1407583e-07	3.0857678e-07	-8.1399464e-10	-1.5460677e-12	1.3802259e-13
133	6.9320039e-02	6.4999166e-01	4.9997520e-01	5.0000000e-01	9.9999913e-01	0.0000000e+00	0.0000000e+00	1.3209083e-03	-3.4117926e-04	-2.6354673e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.3960577e-02	9.2691759e-05	8.8962593e-09	3.1410802e-07	3.0861063e-07	-8.2769348e-10	-2.9837470e-13	3.8430110e-14
134	7.0159273e-02	6.4999136e-01	4.9997498e-01	5.0000000e-01	9.9999910e-01	0.0000000e+00	0.0000000e+00	1.3437095e-03	-3.4852577e-04	-2.5946392e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.4338350e-02	9.2693933e-05	8.8980458e-09	3.1414106e-07	3.0864626e-07	-8.4198047e-10	-2.3222930e-13	1.0797222e-13
135	7.0998506e-02	6.4999106e-01	4.9997477e-01	5.0000000e-01	9.9999907e-01	0.0000000e+00	0.0000000e+00	1.3666736e-03	-3.5590022e-04	-2.5408795e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.4726364e-02	9.2693113e-05	8.9004537e-09	3.1411141e-07	3.0861854e-07	-8.5606398e-10	1.0755760e-12	5.8626967e-14
136	7.1837740e-02	6.4999076e-01	4.9997456e-01	5.0000000e-01	9.9999903e-01	0.0000000e+00	0.0000000e+00	1.3897886e-03	-3.6336321e-04	-2.5093551e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.5085999e-02	9.2687272e-05	8.9012928e-09	3.1412898e-07	3.0863894e-07	-8.6969249e-10	1.2759431e-12	2.1464325e-14
137	7.2676973e-02	6.4999045e-01	4.9997435e-01	5.0000000e-01	9.9999900e-01	0.0000000e+00	0.0000000e+00	1.4130671e-03	-3.7073797e-04	-2.4721187e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.5475691e-02	9.2693048e-05	8.9038743e-09	3.1416824e-07	3.0868045e-07	-8.8359206e-10	1.5555653e-12	-8.3419294e-14
138	7.3516206e-02	6.4999013e-01	4.9997415e-01	5.0000000e-01	9.9999897e-01	0.0000000e+00	0.0000000e+00	1.4365089e-03	-3.7810583e-04	-2.4262191e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.5864852e-02	9.2694572e-05	8.9058599e-09	3.1418100e-07	3.0869588e-07	-8.9839347e-10	7.9690421e-13	-1.4871902e-13
139	7.4355440e-02	6.4998981e-01	4.9997395e-01	5.0000000e-01	9.9999893e-01	0.0000000e+00	0.0000000e+00	1.4600943e-03	-3.8554185e-04	-2.3880565e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.6207157e-02	9.2695453e-05	8.9074387e-09	3.1419024e-07	3.0870860e-07	-9.1163405e-10	-4.8327099e-13	-2.3917724e-13
140	7.5194673e-02	6.4998948e-01	4.9997375e-01	5.0000000e-01	9.9999890e-01	0.0000000e+00	0.0000000e+00	1.4838386e-03	-3.9304676e-04	-2.3462161e-04	0.0000000e+00	0.0000000e+00	0.0000000e+00	5.6585597e-02	9.2692303e-05	8.9090411e-09	3.1417692e-07	3.0869842e-07	-9.2574935e-10	-2.1525300e-13	-9.6330702e-14
