step	time	pos[0]	pos[1]	pos[2]	quat[0]	quat[1]	quat[2]	quat[3]	transVel[0]	transVel[1]	transVel[2]	angVel[0]	angVel[1]	angVel[2]
4798	1.0897781241656048e+00	6.3161588409973746e-01	4.9943390323814663e-01	5.0000000000000000e-01	9.9964420417709665e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6673302291601163e-02	-3.5497707521522225e-02	5.2196944643495237e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2524223807073196e-01
4799	1.0899137501401128e+00	6.3161106825188718e-01	4.9943461198265870e-01	5.0000000000000000e-01	9.9964461183890685e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6658019833463355e-02	-3.5492995277407353e-02	5.2234759906591805e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2534481165847650e-01
4800	1.0900497763213934e+00	6.3160624006575550e-01	4.9943532315615419e-01	5.0000000000000000e-01	9.9964502055070747e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6642689206909438e-02	-3.5488199250516161e-02	5.2272770810571504e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2544683389810716e-01
4801	1.0901861564634601e+00	6.3160139964387707e-01	4.9943603642771978e-01	5.0000000000000000e-01	9.9964543024194252e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6627312977502284e-02	-3.5483631184119908e-02	5.2287725746370129e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2551674307832287e-01
4802	1.0903224885551026e+00	6.3159656139286391e-01	4.9943675003018978e-01	5.0000000000000000e-01	9.9964583976284249e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6611934255918800e-02	-3.5478988204232682e-02	5.2328607068983192e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2562487884961480e-01
4803	1.0904586619872134e+00	6.3159173093319365e-01	4.9943746304764713e-01	5.0000000000000000e-01	9.9964624861739038e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6596571680928157e-02	-3.5474400031995333e-02	5.2363270245277963e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2572224360458873e-01
4804	1.0905946260463679e+00	6.3158690721745925e-01	4.9943817564128834e-01	5.0000000000000000e-01	9.9964665693463051e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6581220427534535e-02	-3.5469924442398298e-02	5.2398698437440827e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2584265129171605e-01
4805	1.0907304925349308e+00	6.3158208960012463e-01	4.9943888807580944e-01	5.0000000000000000e-01	9.9964706478636600e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6565877813526401e-02	-3.5464540172726704e-02	5.2445349930777367e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2596687554461209e-01
4806	1.0908662594447378e+00	6.3157727730500701e-01	4.9943960042824953e-01	5.0000000000000000e-01	9.9964747230414031e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6550538901180865e-02	-3.5459734123109883e-02	5.2490189214175241e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2613146674611279e-01
4807	1.0910018214926822e+00	6.3157246923050259e-01	4.9944031269496114e-01	5.0000000000000000e-01	9.9964787956815504e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6535200675547457e-02	-3.5454268751438825e-02	5.2521847138932163e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2628486167655551e-01
4808	1.0911373884737259e+00	6.3156766514483154e-01	4.9944102500575288e-01	5.0000000000000000e-01	9.9964828655220805e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6519864125490809e-02	-3.5449215383330242e-02	5.2561216441031336e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2641563743507553e-01
4809	1.0912728743714979e+00	6.3156286363019642e-01	4.9944173754669957e-01	5.0000000000000000e-01	9.9964869343210661e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6504522623172412e-02	-3.5444645614106284e-02	5.2599571720699442e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2658072023071846e-01
4810	1.0914082565577701e+00	6.3155806424049454e-01	4.9944245050329189e-01	5.0000000000000000e-01	9.9964910027229992e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6489173727797712e-02	-3.5439310529045351e-02	5.2645631296334107e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2675604790963805e-01
4811	1.0915436512732413e+00	6.3155326651294330e-01	4.9944316384606080e-01	5.0000000000000000e-01	9.9964950695449140e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6473821893377346e-02	-3.5434111347263764e-02	5.2684665463070077e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2684466455015134e-01
4812	1.0916790861374466e+00	6.3154846896317907e-01	4.9944387787582573e-01	5.0000000000000000e-01	9.9964991365877587e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6458460310492597e-02	-3.5429367491684273e-02	5.2730298142053709e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2696664105540348e-01
4813	1.0918145293253474e+00	6.3154367140843892e-01	4.9944459267275637e-01	5.0000000000000000e-01	9.9965032050222280e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6443084536483016e-02	-3.5423796833071716e-02	5.2778597890669387e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2714026665705986e-01
4814	1.0919499923911644e+00	6.3153887303331124e-01	4.9944530810110427e-01	5.0000000000000000e-01	9.9965072738461347e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6427698337411314e-02	-3.5419050019528615e-02	5.2809110929739993e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2722486619279042e-01
4815	1.0920854827127187e+00	6.3153407294130937e-01	4.9944602463245374e-01	5.0000000000000000e-01	9.9965113458184585e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6412291252903199e-02	-3.5413798833770563e-02	5.2863772317270153e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2741810694199002e-01
4816	1.0922211104480084e+00	6.3152927044857610e-01	4.9944674230063274e-01	5.0000000000000000e-01	9.9965154206491225e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6396864344901676e-02	-3.5408842453536170e-02	5.2913769774578104e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2756493671805036e-01
4817	1.0923568837752100e+00	6.3152446468242751e-01	4.9944746108220822e-01	5.0000000000000000e-01	9.9965194987675743e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6381415951325295e-02	-3.5403440353560078e-02	5.2951683141507361e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2769181822514351e-01
4818	1.0924927934684092e+00	6.3151965500632645e-01	4.9944818117230289e-01	5.0000000000000000e-01	9.9965235807672370e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6365943784466380e-02	-3.5398262329922318e-02	5.2997203007536390e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2782340726492922e-01
4819	1.0926288302143803e+00	6.3151484101826727e-01	4.9944890257443547e-01	5.0000000000000000e-01	9.9965276674343218e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6350444819799288e-02	-3.5394008861432395e-02	5.3039835495207474e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2798608815327662e-01
4820	1.0927650278172223e+00	6.3151002132637546e-01	4.9944962561593020e-01	5.0000000000000000e-01	9.9965317599172610e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6334914650616485e-02	-3.5389161758097351e-02	5.3090182920172355e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2814340613539899e-01
4821	1.0929013465065509e+00	6.3150519588183329e-01	4.9945035021034934e-01	5.0000000000000000e-01	9.9965358587143782e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6319351328933205e-02	-3.5384198337135887e-02	5.3133327751215004e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2832574458146085e-01
4822	1.0930379432102200e+00	6.3150036327335890e-01	4.9945107626299345e-01	5.0000000000000000e-01	9.9965399626981244e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6303759081053289e-02	-3.5379324360198333e-02	5.3154010170745163e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2837945515769981e-01
4823	1.0931747779104626e+00	6.3149552343996240e-01	4.9945180415532703e-01	5.0000000000000000e-01	9.9965440735881328e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6288131316240002e-02	-3.5375021046170553e-02	5.3202671476562198e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2853007467927480e-01
4824	1.0933118835091591e+00	6.3149067535066661e-01	4.9945253401777523e-01	5.0000000000000000e-01	9.9965481921341470e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6272465118360698e-02	-3.5369871741379587e-02	5.3248072810744597e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2866858453930070e-01
4825	1.0934492381347809e+00	6.3148581865564513e-01	4.9945326605159795e-01	5.0000000000000000e-01	9.9965523190966177e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6256757523361214e-02	-3.5364556956028602e-02	5.3303844904193376e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2883208941280708e-01
4826	1.0935868547239807e+00	6.3148095245342439e-01	4.9945400056186168e-01	5.0000000000000000e-01	9.9965564558890829e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6241003071971310e-02	-3.5359763504184537e-02	5.3372441257301152e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2903515396845903e-01
4827	1.0937247326946817e+00	6.3147607592804345e-01	4.9945473696732579e-01	5.0000000000000000e-01	9.9965606013900832e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6225205954487317e-02	-3.5355019814075753e-02	5.3389714481244513e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2913842660103850e-01
4828	1.0938629755692091e+00	6.3147118884820042e-01	4.9945547597430845e-01	5.0000000000000000e-01	9.9965647577467343e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6209357904383057e-02	-3.5350110047064461e-02	5.3455190016238078e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2934880072631181e-01
4829	1.0940016039385227e+00	6.3146629026769485e-01	4.9945621762005671e-01	5.0000000000000000e-01	9.9965689244779043e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6193460665344774e-02	-3.5344943114414343e-02	5.3512291475758152e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2948688087114158e-01
4830	1.0941405968769686e+00	6.3146137986333772e-01	4.9945696150410590e-01	5.0000000000000000e-01	9.9965731004192504e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6177518594067438e-02	-3.5340362435470410e-02	5.3537611153575285e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2955006995392679e-01
4831	1.0942799681215547e+00	6.3145645695642927e-01	4.9945770811204426e-01	5.0000000000000000e-01	9.9965772883430171e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6161521015529102e-02	-3.5335431816587791e-02	5.3589707036390596e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2973215637567410e-01
4832	1.0944197284989059e+00	6.3145152042131536e-01	4.9945845746097389e-01	5.0000000000000000e-01	9.9965814887627569e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6145465864231651e-02	-3.5330617502922768e-02	5.3630653479592571e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2989100369056076e-01
4833	1.0945596466917777e+00	6.3144657735633747e-01	4.9945920851205894e-01	5.0000000000000000e-01	9.9965856960521293e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6129374559286555e-02	-3.5325546538599414e-02	5.3673763499278767e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3007118493331127e-01
4834	1.0946994033438386e+00	6.3144164195816643e-01	4.9945995941985216e-01	5.0000000000000000e-01	9.9965898985377699e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6113291721386742e-02	-3.5319990102433252e-02	5.3738431845720804e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3027101384433557e-01
4835	1.0948389457480516e+00	6.3143671323367834e-01	4.9946071002029924e-01	5.0000000000000000e-01	9.9965940954106547e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6097220465178057e-02	-3.5315418028699273e-02	5.3782208002370515e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3038683710077487e-01
4836	1.0949783886753721e+00	6.3143179062547616e-01	4.9946146014087206e-01	5.0000000000000000e-01	9.9965982877053350e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6081156846808728e-02	-3.5309835042867672e-02	5.3806097499798991e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3052691683519330e-01
4837	1.0951176214148290e+00	6.3142687305318690e-01	4.9946221005320801e-01	5.0000000000000000e-01	9.9966024757810212e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6065099502742092e-02	-3.5304840911630962e-02	5.3838630449741338e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3064013498560940e-01
4838	1.0952567590720719e+00	6.3142195972459747e-01	4.9946296011843777e-01	5.0000000000000000e-01	9.9966066605718229e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6049044859851319e-02	-3.5299410709736405e-02	5.3887828022872201e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3076491382528766e-01
4839	1.0953959167673020e+00	6.3141704990317926e-01	4.9946371014109275e-01	5.0000000000000000e-01	9.9966108428104561e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6032990109558677e-02	-3.5294183477042995e-02	5.3915275001326039e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3089700453998510e-01
4840	1.0955349774449132e+00	6.3141214273022706e-01	4.9946446024226815e-01	5.0000000000000000e-01	9.9966150224668970e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6016935367015642e-02	-3.5289493881351698e-02	5.3942852834330517e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3099071837334556e-01
4841	1.0956739414541516e+00	6.3140723744981653e-01	4.9946521075858663e-01	5.0000000000000000e-01	9.9966192006003241e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.6000876560027395e-02	-3.5284516860821742e-02	5.3985916152139686e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3110564413891188e-01
4842	1.0958129315840779e+00	6.3140233319077776e-01	4.9946596167129786e-01	5.0000000000000000e-01	9.9966233772846225e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5984813396789021e-02	-3.5279175164814103e-02	5.4017499614592472e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3118137917643858e-01
4843	1.0959519546886440e+00	6.3139742877978533e-01	4.9946671333475989e-01	5.0000000000000000e-01	9.9966275544230010e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5968738542876294e-02	-3.5273906104435260e-02	5.4061754656662877e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3130781527929323e-01
4844	1.0960909854911733e+00	6.3139252396325951e-01	4.9946746558809463e-01	5.0000000000000000e-01	9.9966317322716736e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5952650989651386e-02	-3.5268510109561522e-02	5.4091430742979106e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3143590537373565e-01
4845	1.0962301531399135e+00	6.3138761799920673e-01	4.9946821857996476e-01	5.0000000000000000e-01	9.9966359107204794e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5936551138063643e-02	-3.5263979652296301e-02	5.4124917551188157e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3152881271834994e-01
4846	1.0963693547819275e+00	6.3138270972421018e-01	4.9946897268842821e-01	5.0000000000000000e-01	9.9966400923906029e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5920428856180972e-02	-3.5259199848030630e-02	5.4172313161989739e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3171070867504850e-01
4847	1.0965087007207330e+00	6.3137779821668827e-01	4.9946972788025695e-01	5.0000000000000000e-01	9.9966442769091002e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5904285541301534e-02	-3.5254692397656551e-02	5.4207502490639060e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3183055895920643e-01
4848	1.0966481830691919e+00	6.3137288310517081e-01	4.9947048454432064e-01	5.0000000000000000e-01	9.9966484661407218e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5888113953390794e-02	-3.5248507839510161e-02	5.4263833252293538e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3202548724505134e-01
4849	1.0967878004157683e+00	6.3136796369304615e-01	4.9947124232920920e-01	5.0000000000000000e-01	9.9966526588588989e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5871918778727049e-02	-3.5243338752137247e-02	5.4288741929687948e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3212662526432576e-01
4850	1.0969275680399733e+00	6.3136303882003098e-01	4.9947200173004191e-01	5.0000000000000000e-01	9.9966568570156955e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5855692425673822e-02	-3.5238648814941827e-02	5.4336952793732889e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3228460843964527e-01
4851	1.0970674691925524e+00	6.3135810802093828e-01	4.9947276260487788e-01	5.0000000000000000e-01	9.9966610606704687e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5839434605808814e-02	-3.5233689464249041e-02	5.4369336872858052e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3242253930145251e-01
4852	1.0972076393954922e+00	6.3135317018821735e-01	4.9947352512620213e-01	5.0000000000000000e-01	9.9966652705389647e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5823142488888888e-02	-3.5228946255727950e-02	5.4402051000186228e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3254967379776795e-01
4853	1.0973480577813461e+00	6.3134822506079680e-01	4.9947428934415622e-01	5.0000000000000000e-01	9.9966694866702821e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5806815819729535e-02	-3.5223627540225511e-02	5.4434448872511063e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3266386577634771e-01
4854	1.0974887501943158e+00	6.3134327135797053e-01	4.9947505531024389e-01	5.0000000000000000e-01	9.9966737090764168e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5790454486173921e-02	-3.5218515439940590e-02	5.4456614436682585e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3272035175127900e-01
4855	1.0976296883891337e+00	6.3133830882201336e-01	4.9947582341100144e-01	5.0000000000000000e-01	9.9966779400358918e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5774049584757180e-02	-3.5213411409803407e-02	5.4503278591194601e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3289086065672210e-01
4856	1.0977708988648374e+00	6.3133333625979604e-01	4.9947659323499094e-01	5.0000000000000000e-01	9.9966821772701842e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5757609875272740e-02	-3.5208333319183861e-02	5.4507552513347410e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3288074550150320e-01
4857	1.0979124719451647e+00	6.3132835352083405e-01	4.9947736533610443e-01	5.0000000000000000e-01	9.9966864230471919e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5741126483502127e-02	-3.5203102519618730e-02	5.4549023861546735e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3298791992144613e-01
4858	1.0980543119803770e+00	6.3132335957919827e-01	4.9947813976359490e-01	5.0000000000000000e-01	9.9966906777257647e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5724597930926730e-02	-3.5198046201820717e-02	5.4582805680766251e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3306859173013403e-01
4859	1.0981965229002526e+00	6.3131835399567315e-01	4.9947891712926168e-01	5.0000000000000000e-01	9.9966949447730724e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5708010648145086e-02	-3.5192821804298210e-02	5.4654349988534964e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3331801629630933e-01
4860	1.0983391110348748e+00	6.3131333610883222e-01	4.9947969721419944e-01	5.0000000000000000e-01	9.9966992228329166e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5691369798390103e-02	-3.5187428323938834e-02	5.4702674060729808e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3346169105945061e-01
4861	1.0984820748708444e+00	6.3130830537579252e-01	4.9948048071028500e-01	5.0000000000000000e-01	9.9967035159828599e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5674659401043007e-02	-3.5181412634826624e-02	5.4792211922254520e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3379868049872266e-01
4862	1.0986255465395516e+00	6.3130326066113429e-01	4.9948126710244667e-01	5.0000000000000000e-01	9.9967078216014704e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5657889533630001e-02	-3.5175744362556736e-02	5.4833487165790165e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3394265216775423e-01
4863	1.0987693864299217e+00	6.3129820161807848e-01	4.9948205638513166e-01	5.0000000000000000e-01	9.9967121389474389e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5641062969571179e-02	-3.5169929834348850e-02	5.4870093698633007e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3402996756699190e-01
4864	1.0989135823765537e+00	6.3129313235664619e-01	4.9948284824740979e-01	5.0000000000000000e-01	9.9967164666487085e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5624184949881668e-02	-3.5165101360407701e-02	5.4930915768192480e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3424017757302953e-01
4865	1.0990575186006026e+00	6.3128807038839774e-01	4.9948363986991473e-01	5.0000000000000000e-01	9.9967207902102140e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5607311959460224e-02	-3.5160316061571779e-02	5.4985918734932401e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3447575386449782e-01
4866	1.0992013708892046e+00	6.3128301447795909e-01	4.9948443130701625e-01	5.0000000000000000e-01	9.9967251092729814e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5590445410563673e-02	-3.5155485606922214e-02	5.5031345926275840e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3463473141369010e-01
4867	1.0993450050300453e+00	6.3127796397920000e-01	4.9948522279311602e-01	5.0000000000000000e-01	9.9967294250237893e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5573580676854727e-02	-3.5150182753634629e-02	5.5085413105306590e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3482533937648989e-01
4868	1.0994885433174204e+00	6.3127291819490683e-01	4.9948601410807908e-01	5.0000000000000000e-01	9.9967337372363807e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5556718646954191e-02	-3.5144009085612327e-02	5.5115277696327633e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3496568508878890e-01
4869	1.0996319855767069e+00	6.3126787621829639e-01	4.9948680590682665e-01	5.0000000000000000e-01	9.9967380472588108e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5539854049723244e-02	-3.5138468926063017e-02	5.5181921372013222e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3514175667899515e-01
4870	1.0997754578565946e+00	6.3126283692673801e-01	4.9948759796124620e-01	5.0000000000000000e-01	9.9967423557058210e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5522984472285001e-02	-3.5133395667764356e-02	5.5221177401122753e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3530244223989988e-01
4871	1.0999188340792898e+00	6.3125779945831939e-01	4.9948839047943494e-01	5.0000000000000000e-01	9.9967466626990331e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5506109428093924e-02	-3.5128657504619409e-02	5.5266053711024816e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3543202499719532e-01
4872	1.1000622357678367e+00	6.3125276293720711e-01	4.9948918355755756e-01	5.0000000000000000e-01	9.9967509690237943e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5489225826182287e-02	-3.5123787288039415e-02	5.5307833840006143e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3556295788362649e-01
4873	1.1002056462311884e+00	6.3124772706411558e-01	4.9948997694648789e-01	5.0000000000000000e-01	9.9967552736720233e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5472337605840639e-02	-3.5118854690646802e-02	5.5328857681937460e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3562451977986454e-01
4874	1.1003490801522275e+00	6.3124269101170660e-01	4.9949077077090076e-01	5.0000000000000000e-01	9.9967595771857110e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5455442629383287e-02	-3.5113947636759936e-02	5.5349521021076098e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3567735136778215e-01
4875	1.1004924263106659e+00	6.3123765791066555e-01	4.9949156446312604e-01	5.0000000000000000e-01	9.9967638773024470e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5438549774107519e-02	-3.5108697539980339e-02	5.5364476193818010e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3575058847119112e-01
4876	1.1006357266160194e+00	6.3123262931225577e-01	4.9949235843252160e-01	5.0000000000000000e-01	9.9967681753812421e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5421653700107072e-02	-3.5103850100953897e-02	5.5425747646903490e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3597395347837705e-01
4877	1.1007789544528350e+00	6.3122760364542907e-01	4.9949315249588461e-01	5.0000000000000000e-01	9.9967724712897255e-01	0.0000000000000000e+00	0.0000000000000000e+00	-2.5404754921845258e-02	-3.5098509902243627e-02	5.5456204660807263e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3611336672015543e-01
