step	time	pos[0]	pos[1]	pos[2]	quat[0]	quat[1]	quat[2]	quat[3]	transVel[0]	transVel[1]	transVel[2]	angVel[0]	angVel[1]	angVel[2]
2766	6.0960229119518772e-01	6.4540610055294334e-01	5.0029320840847702e-01	5.0000000000000000e-01	9.9998286713437456e-01	0.0000000000000000e+00	0.0000000000000000e+00	-5.8536687398325713e-03	-1.9511406720647839e-02	-2.9747503072070597e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4215178540615465e-01
2767	6.0971632484142901e-01	6.4540387528247434e-01	5.0029286880397428e-01	5.0000000000000000e-01	9.9998278619074499e-01	0.0000000000000000e+00	0.0000000000000000e+00	-5.8674800549079397e-03	-1.9510960025237552e-02	-2.9776200102248230e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4219675576208982e-01
2768	6.0983038434642367e-01	6.4540164938154998e-01	5.0029252876819374e-01	5.0000000000000000e-01	9.9998270501036135e-01	0.0000000000000000e+00	0.0000000000000000e+00	-5.8812991898492409e-03	-1.9510360329358770e-02	-2.9804653612384570e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4225782139161020e-01
2769	6.0994454035244416e-01	6.4539942211342916e-01	5.0029218817400967e-01	5.0000000000000000e-01	9.9998262357061607e-01	0.0000000000000000e+00	0.0000000000000000e+00	-5.8951299245977836e-03	-1.9509909059231004e-02	-2.9834582979272914e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4230675465338489e-01
2770	6.1005878165451577e-01	6.4539719294886844e-01	5.0029184687979622e-01	5.0000000000000000e-01	9.9998254184304058e-01	0.0000000000000000e+00	0.0000000000000000e+00	-5.9089769953565236e-03	-1.9509703578627680e-02	-2.9870154292241306e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4238403578785125e-01
2771	6.1017317137157079e-01	6.4539496133471064e-01	5.0029150471919825e-01	5.0000000000000000e-01	9.9998245979580236e-01	0.0000000000000000e+00	0.0000000000000000e+00	-5.9228456620668557e-03	-1.9509353056153630e-02	-2.9912571961358426e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4249124709763642e-01
2772	6.1028773173893569e-01	6.4539272628104694e-01	5.0029116156955544e-01	5.0000000000000000e-01	9.9998237739587603e-01	0.0000000000000000e+00	0.0000000000000000e+00	-5.9367413360900826e-03	-1.9508884133293897e-02	-2.9952151626083810e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4258375991993067e-01
2773	6.1040248201607028e-01	6.4539048756840267e-01	5.0029081745093718e-01	5.0000000000000000e-01	9.9998229463403943e-01	0.0000000000000000e+00	0.0000000000000000e+00	-5.9506653780032137e-03	-1.9508442925051609e-02	-2.9986958979132308e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4267623261677132e-01
2774	6.1051742030394962e-01	6.4538824499944603e-01	5.0029047242285007e-01	5.0000000000000000e-01	9.9998221151509692e-01	0.0000000000000000e+00	0.0000000000000000e+00	-5.9646167836907371e-03	-1.9508159066953582e-02	-3.0014072854614290e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4273150731354387e-01
2775	6.1063263936375733e-01	6.4538599777621819e-01	5.0029012631402336e-01	5.0000000000000000e-01	9.9998212800529995e-01	0.0000000000000000e+00	0.0000000000000000e+00	-5.9786010062466179e-03	-1.9507630828149911e-02	-3.0044915587584759e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4279200376248919e-01
2776	6.1074812302103965e-01	6.4538374536449195e-01	5.0028977907166028e-01	5.0000000000000000e-01	9.9998204409235203e-01	0.0000000000000000e+00	0.0000000000000000e+00	-5.9926198679101858e-03	-1.9507308783688379e-02	-3.0073382772305189e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4282875026281114e-01
2777	6.1086388729745522e-01	6.4538148697318398e-01	5.0028943052916719e-01	5.0000000000000000e-01	9.9998195973128923e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.0066806116300560e-03	-1.9506710774038271e-02	-3.0105135369592295e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4290192459514834e-01
2778	6.1097996391617926e-01	6.4537922233039291e-01	5.0028908064531352e-01	5.0000000000000000e-01	9.9998187491095081e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.0207847976362387e-03	-1.9506052149823944e-02	-3.0136552766160084e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4297161900387973e-01
2779	6.1109644809766905e-01	6.4537695043552268e-01	5.0028872925017309e-01	5.0000000000000000e-01	9.9998178959324913e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.0349384323846057e-03	-1.9505625539623376e-02	-3.0169450689369712e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4303986843323408e-01
2780	6.1121331018512137e-01	6.4537467088681932e-01	5.0028837629303780e-01	5.0000000000000000e-01	9.9998170376486495e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.0491433705954535e-03	-1.9505254932130060e-02	-3.0201236300249680e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4309723959737764e-01
2781	6.1133029057964450e-01	6.4537238952711984e-01	5.0028802255718796e-01	5.0000000000000000e-01	9.9998161763192883e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.0633652562917034e-03	-1.9504781402944878e-02	-3.0243106452238532e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4318818204552159e-01
2782	6.1144729378429474e-01	6.4537010706728282e-01	5.0028766830745053e-01	5.0000000000000000e-01	9.9998153123399902e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.0775974617327637e-03	-1.9504366696102976e-02	-3.0271800048864666e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4324219349146320e-01
2783	6.1156410701369168e-01	6.4536782836470596e-01	5.0028731428272766e-01	5.0000000000000000e-01	9.9998144475648709e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.0918094790293580e-03	-1.9504041394041119e-02	-3.0301948659394260e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4329362500733448e-01
2784	6.1168075893510832e-01	6.4536555308394672e-01	5.0028696042026566e-01	5.0000000000000000e-01	9.9998135818551181e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.1060037224972448e-03	-1.9503663695719601e-02	-3.0333023405038841e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4335009979862501e-01
2785	6.1179726613772800e-01	6.4536328056306214e-01	5.0028660655185697e-01	5.0000000000000000e-01	9.9998127148500549e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.1201862089358518e-03	-1.9503258919179478e-02	-3.0369741569520772e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4343879565995177e-01
2786	6.1191368948493619e-01	6.4536101024455383e-01	5.0028625268307636e-01	5.0000000000000000e-01	9.9998118464161923e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.1343591958781373e-03	-1.9501719287156188e-02	-3.0396834625719782e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4349253235365462e-01
2787	6.1203002285765251e-01	6.4535874144422245e-01	5.0028589868449558e-01	5.0000000000000000e-01	9.9998109763224419e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.1485265074100572e-03	-1.9501157773697105e-02	-3.0427455780570761e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4355090572796406e-01
2788	6.1214634164207382e-01	6.4535647329926704e-01	5.0028554444552509e-01	5.0000000000000000e-01	9.9998101042343546e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.1626936095438159e-03	-1.9500466192965433e-02	-3.0455835952910158e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4360906013739794e-01
2789	6.1226260285184253e-01	6.4535420575148128e-01	5.0028518984899795e-01	5.0000000000000000e-01	9.9998092300819419e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.1768616367781351e-03	-1.9499934402603201e-02	-3.0493774205964264e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4368250314328704e-01
2790	6.1237890380289173e-01	6.4535193804115309e-01	5.0028483481885433e-01	5.0000000000000000e-01	9.9998083535594506e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.1910355213305526e-03	-1.9499271497172226e-02	-3.0527837149430317e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4375750671337651e-01
2791	6.1249526264873566e-01	6.4534966902377633e-01	5.0028447916470886e-01	5.0000000000000000e-01	9.9998074742601328e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.2052217778069121e-03	-1.9498743118380246e-02	-3.0563048531615004e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4382315194438045e-01
2792	6.1261172594822710e-01	6.4534739782639805e-01	5.0028412275783496e-01	5.0000000000000000e-01	9.9998065918216761e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.2194261469696874e-03	-1.9498202304832169e-02	-3.0597487455614521e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4389338478218608e-01
2793	6.1272831060341559e-01	6.4534512439546399e-01	5.0028376552449094e-01	5.0000000000000000e-01	9.9998057061784973e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.2336495570208114e-03	-1.9497762938784999e-02	-3.0637618904191025e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4397490969985855e-01
2794	6.1284505037474446e-01	6.4534284803654307e-01	5.0028340759962642e-01	5.0000000000000000e-01	9.9998048172779019e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.2478927213024714e-03	-1.9497276007177617e-02	-3.0656676363403682e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4399343240680396e-01
2795	6.1296174125163816e-01	6.4534057315359250e-01	5.0028304958719538e-01	5.0000000000000000e-01	9.9998039267428596e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.2621295883180739e-03	-1.9497095679406787e-02	-3.0683788017630727e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4404155704003991e-01
2796	6.1307832878082991e-01	6.4533830065428510e-01	5.0028269160278316e-01	5.0000000000000000e-01	9.9998030349073452e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.2763548799022678e-03	-1.9496444819726802e-02	-3.0712543301330436e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4409077875087462e-01
2797	6.1319483335682889e-01	6.4533602980949867e-01	5.0028233359270835e-01	5.0000000000000000e-01	9.9998021415233429e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.2905726171517996e-03	-1.9495983925169765e-02	-3.0736396887188796e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4413315314306702e-01
2798	6.1331121421972057e-01	6.4533376069491710e-01	5.0028197551446829e-01	5.0000000000000000e-01	9.9998012466128328e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.3047825025565798e-03	-1.9495626515600658e-02	-3.0765126137580431e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4417992349906381e-01
2799	6.1342756052181358e-01	6.4533149283166580e-01	5.0028161718316344e-01	5.0000000000000000e-01	9.9998003498591226e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.3189896007159289e-03	-1.9495188096386645e-02	-3.0803163215588070e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4426126060266129e-01
2800	6.1354386282619089e-01	6.4532922592830844e-01	5.0028125858524686e-01	5.0000000000000000e-01	9.9997994511795119e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.3331952361645599e-03	-1.9494638992073817e-02	-3.0838266242499838e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4433267114010992e-01
2801	6.1366014061059104e-01	6.4532695925943340e-01	5.0028089966056877e-01	5.0000000000000000e-01	9.9997985504328646e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.3474016422208554e-03	-1.9494446097996790e-02	-3.0869254289350896e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4436880645521339e-01
2802	6.1377645461470820e-01	6.4532469214840238e-01	5.0028054035161951e-01	5.0000000000000000e-01	9.9997976472737160e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.3616142440918334e-03	-1.9494000042227701e-02	-3.0895569628398944e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4442213166165166e-01
2803	6.1389278698334238e-01	6.4532242425831876e-01	5.0028018059344936e-01	5.0000000000000000e-01	9.9997967416035438e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.3758345455261645e-03	-1.9493372876716077e-02	-3.0922575156485999e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4446269437438542e-01
2804	6.1400922327447915e-01	6.4532015470592030e-01	5.0027982019682016e-01	5.0000000000000000e-01	9.9997958330140457e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.3900688845676254e-03	-1.9492912682650569e-02	-3.0954033175270936e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4451903442976713e-01
2805	6.1412572829431156e-01	6.4531788332015350e-01	5.0027945907281424e-01	5.0000000000000000e-01	9.9997949213174331e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.4043200998171925e-03	-1.9492394856359979e-02	-3.0990648166485169e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4460486037155957e-01
2806	6.1424239395273617e-01	6.4531560926188447e-01	5.0027909706262819e-01	5.0000000000000000e-01	9.9997940061779822e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.4185933092079503e-03	-1.9492148745172765e-02	-3.1029795888939220e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4469138962252393e-01
2807	6.1435920550138690e-01	6.4531333203701913e-01	5.0027873422827174e-01	5.0000000000000000e-01	9.9997930875067131e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.4328897495305104e-03	-1.9491680945561852e-02	-3.1056447786657346e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4474298593846971e-01
2808	6.1447622317791684e-01	6.4531105110705023e-01	5.0027837040421430e-01	5.0000000000000000e-01	9.9997921650409172e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.4472133408942055e-03	-1.9491266810198023e-02	-3.1089914516738192e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4480429862920422e-01
2809	6.1459345681942068e-01	6.4530876574682194e-01	5.0027800549794454e-01	5.0000000000000000e-01	9.9997912384609910e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.4615688488345226e-03	-1.9490862993123637e-02	-3.1121299924465389e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4486911370262585e-01
2810	6.1471095067099668e-01	6.4530647556530152e-01	5.0027763940950931e-01	5.0000000000000000e-01	9.9997903075904671e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.4759587859748516e-03	-1.9490174013360090e-02	-3.1155291594696963e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4493101927420355e-01
2811	6.1482870758482022e-01	6.4530418004796308e-01	5.0027727211917117e-01	5.0000000000000000e-01	9.9997893722659226e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.4903854411954903e-03	-1.9489778631561542e-02	-3.1184288023405303e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4498026755827207e-01
2812	6.1494649330415996e-01	6.4530188446730752e-01	5.0027690448776274e-01	5.0000000000000000e-01	9.9997884346191146e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.5048157989487385e-03	-1.9489167644989029e-02	-3.1211406721055115e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4502872304227513e-01
2813	6.1506398036726750e-01	6.4529959463592212e-01	5.0027653742088152e-01	5.0000000000000000e-01	9.9997874969747691e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.5192141758878804e-03	-1.9488623044177013e-02	-3.1240850862150026e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4509271058854615e-01
2814	6.1518115932994988e-01	6.4529731074227581e-01	5.0027617099613619e-01	5.0000000000000000e-01	9.9997865595942748e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.5335767828382215e-03	-1.9488143282144193e-02	-3.1266508186352667e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4511343058601515e-01
2815	6.1529809502826538e-01	6.4529503173226577e-01	5.0027580495929114e-01	5.0000000000000000e-01	9.9997856218835157e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.5479129283381012e-03	-1.9487549717549159e-02	-3.1299385194219539e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4517867248690869e-01
2816	6.1541483678593067e-01	6.4529275672523712e-01	5.0027543912571415e-01	5.0000000000000000e-01	9.9997846834765025e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.5622283629718139e-03	-1.9487072835884484e-02	-3.1336279271570807e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4524927395604454e-01
2817	6.1553139772877330e-01	6.4529048577072778e-01	5.0027507351068456e-01	5.0000000000000000e-01	9.9997837443679194e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.5765233027357539e-03	-1.9486503791120359e-02	-3.1372529173752566e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4532803963104097e-01
2818	6.1564777599414811e-01	6.4528821777406353e-01	5.0027470796106677e-01	5.0000000000000000e-01	9.9997828041358416e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.5908042825792174e-03	-1.9486005832888655e-02	-3.1407021431614870e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4540184919247521e-01
2819	6.1576396833697800e-01	6.4528595404904765e-01	5.0027434272354443e-01	5.0000000000000000e-01	9.9997818634207003e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.6050616972365330e-03	-1.9485387282735817e-02	-3.1438423496832377e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4545144965922713e-01
2820	6.1587998364848318e-01	6.4528369339144975e-01	5.0027397758068348e-01	5.0000000000000000e-01	9.9997809216698008e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.6193040485255832e-03	-1.9484836368903399e-02	-3.1472032311630291e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4551789827921272e-01
2821	6.1599593744176673e-01	6.4528143468185117e-01	5.0027361246860691e-01	5.0000000000000000e-01	9.9997799785536878e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.6335363998575947e-03	-1.9484243874073940e-02	-3.1495561654505547e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4554966500828465e-01
2822	6.1611179207102396e-01	6.4527917751903285e-01	5.0027324720383970e-01	5.0000000000000000e-01	9.9997790337108050e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.6477642541087440e-03	-1.9483742443559496e-02	-3.1529513913642168e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4563399502232725e-01
2823	6.1622763645573286e-01	6.4527692096427636e-01	5.0027288161452688e-01	5.0000000000000000e-01	9.9997780867516584e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.6619934864350265e-03	-1.9483041976203659e-02	-3.1564897364551865e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4571517175412530e-01
2824	6.1634345628408482e-01	6.4527466430478875e-01	5.0027251560145769e-01	5.0000000000000000e-01	9.9997771373624900e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.6762287876136759e-03	-1.9482599926471948e-02	-3.1599300801543541e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4580300844591671e-01
2825	6.1645925511402311e-01	6.4527240792773155e-01	5.0027214904735828e-01	5.0000000000000000e-01	9.9997761857799849e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.6904665812483740e-03	-1.9482347312821603e-02	-3.1649560750140926e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4587365387383203e-01
2826	6.1657512367673917e-01	6.4527015047859348e-01	5.0027178183097887e-01	5.0000000000000000e-01	9.9997752313841515e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.7047160984326261e-03	-1.9482059870638339e-02	-3.1691218949347249e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4595563985130622e-01
2827	6.1669107113993960e-01	6.4526789161668141e-01	5.0027141401413144e-01	5.0000000000000000e-01	9.9997742740842999e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.7189786142064466e-03	-1.9481468920552549e-02	-3.1722224559870629e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4601859460870878e-01
2828	6.1680709921347443e-01	6.4526563091942291e-01	5.0027104555136215e-01	5.0000000000000000e-01	9.9997733137470135e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.7332560274413521e-03	-1.9480993898635085e-02	-3.1751358717252687e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4606965029101657e-01
2829	6.1692328901699511e-01	6.4526336759402680e-01	5.0027067621389987e-01	5.0000000000000000e-01	9.9997723498932845e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.7475553423011914e-03	-1.9480213832130180e-02	-3.1788503565406399e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4615111869652878e-01
2830	6.1703961674356833e-01	6.4526110126046554e-01	5.0027030606012390e-01	5.0000000000000000e-01	9.9997713825429768e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.7618761261316806e-03	-1.9479568810813121e-02	-3.1815422374337761e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4618534804134232e-01
2831	6.1715616217406932e-01	6.4525883113642601e-01	5.0026993484280535e-01	5.0000000000000000e-01	9.9997704114150132e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.7762223906895815e-03	-1.9479138152989215e-02	-3.1852856081294990e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4620616929024297e-01
2832	6.1727290722774342e-01	6.4525655682635763e-01	5.0026956263742961e-01	5.0000000000000000e-01	9.9997694362622114e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.7905976144422009e-03	-1.9478625131335889e-02	-3.1878014727888346e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4624262192430330e-01
2833	6.1738991495076334e-01	6.4525427784199596e-01	5.0026918899657480e-01	5.0000000000000000e-01	9.9997684566808676e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.8050075461684543e-03	-1.9478249961798654e-02	-3.1934707796300631e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4632616369323232e-01
2834	6.1750721585121937e-01	6.4525199313157489e-01	5.0026881406028523e-01	5.0000000000000000e-01	9.9997674723234309e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.8194570621803131e-03	-1.9477749997434138e-02	-3.1964292915625555e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4637747394112536e-01
2835	6.1762486270890804e-01	6.4524970178006624e-01	5.0026843759381245e-01	5.0000000000000000e-01	9.9997664827181609e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.8339528140562667e-03	-1.9477094499568155e-02	-3.2000646946484493e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4644120053459220e-01
2836	6.1774220661754953e-01	6.4524741662137564e-01	5.0026806169049942e-01	5.0000000000000000e-01	9.9997654933552127e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.8484143437758157e-03	-1.9476713723166086e-02	-3.2038743068117715e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4652088007044737e-01
2837	6.1785921550472267e-01	6.4524513724575594e-01	5.0026768634190411e-01	5.0000000000000000e-01	9.9997645040582439e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.8628444371151261e-03	-1.9476069922818990e-02	-3.2071570057373359e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4660096309028423e-01
2838	6.1797601562284399e-01	6.4524286307433876e-01	5.0026731154396675e-01	5.0000000000000000e-01	9.9997635147443775e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.8772444970313000e-03	-1.9475435146986301e-02	-3.2096757820064305e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4664284261194461e-01
2839	6.1809253921092022e-01	6.4524059364599295e-01	5.0026693716778903e-01	5.0000000000000000e-01	9.9997625252432476e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.8916171837911221e-03	-1.9475162695237219e-02	-3.2127196185603281e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4668507115907551e-01
2840	6.1820884385087993e-01	6.4523832862497033e-01	5.0026656309604511e-01	5.0000000000000000e-01	9.9997615352728964e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.9059667510490350e-03	-1.9474515642477912e-02	-3.2162465407076899e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4675931876184812e-01
2841	6.1832490467349999e-01	6.4523606816928569e-01	5.0026618940558620e-01	5.0000000000000000e-01	9.9997605449864291e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.9202911302363029e-03	-1.9473410557344445e-02	-3.2192746693527562e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4680968938736950e-01
2842	6.1844083849427989e-01	6.4523381005425673e-01	5.0026581574018447e-01	5.0000000000000000e-01	9.9997595533957395e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.9346047260321082e-03	-1.9472776641192766e-02	-3.2222906334256288e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4687151759698425e-01
2843	6.1855670047953026e-01	6.4523155448183955e-01	5.0026544211160628e-01	5.0000000000000000e-01	9.9997585606054329e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.9489060997766743e-03	-1.9472454012835622e-02	-3.2255516383969183e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4693470309468957e-01
2844	6.1867236880061682e-01	6.4522930175734861e-01	5.0026506863820097e-01	5.0000000000000000e-01	9.9997575668536787e-01	0.0000000000000000e+00	0.0000000000000000e+00	-6.9631919064624351e-03	-1.9471991081708669e-02	-3.2282113706370631e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.4697190594715995e-01
